CODCNSLDD,CODIGO,SEEKVIV,CODVIV,CICLO
1124   2000060000000017,179,1124   2179,000000009022,1
1124   2000060000000017,181,1124   2181,000000009023,1
1124   2000060000000017,182,1124   2182,000000000957,1
1124   2000060000000017,183,1124   2183,000000000958,1
1124   2000060000000017,186,1124   2186,000000009024,1
1124   2000060000000017,188,1124   2188,000000009026,1
1124   2000060000000017,190,1124   2190,000000009027,1
1124   2000060000000017,194,1124   2194,000000009028,1
1124   2000060000000017,199,1124   2199,000000009030,1
1124   2000060000000017,201,1124   2201,000000000952,1
1124   2000060000000017,202,1124   2202,000000000979,1
1124   2000060000000017,203,1124   2203,000000009031,1
1124   2000060000000017,204,1124   2204,000000009032,1
1124   2000060000000017,205,1124   2205,000000009033,1
1124   2000060000000017,210,1124   2210,000000009034,1
1124   2000060000000017,211,1124   2211,000000009035,1
1124   2000060000000017,213,1124   2213,000000009036,1
1124   2000060000000017,216,1124   2216,000000000948,1
1124   2000060000000017,217,1124   2217,000000001889,1
1124   2000060000000017,218,1124   2218,000000000980,1
1124   2000060000000017,220,1124   2220,000000009039,1
1124   2000060000000017,222,1124   2222,000000000955,1
1124   2000060000000017,229,1124   2229,000000000967,1
1124   2000060000000017,233,1124   2233,000000009044,1
1124   2000060000000017,234,1124   2234,000000009045,1
1125   2000020000000008,1,1125   21,000000008761,1
1125   2000020000000008,2,1125   22,000000008760,1
1125   2000020000000008,4,1125   24,000000008763,1
1125   2000020000000008,5,1125   25,000000008764,1
1125   2000020000000008,6,1125   26,000000004672,1
1125   2000020000000008,7,1125   27,000000004667,1
1125   2000020000000008,11,1125   211,000000004668,1
1125   2000020000000008,14,1125   214,000000008765,1
1125   2000020000000008,15,1125   215,000000008766,1
1125   2000020000000008,18,1125   218,000000008767,1
1125   2000020000000008,19,1125   219,000000008768,1
1125   2000020000000008,20,1125   220,000000008769,1
1125   2000020000000008,21,1125   221,000000008770,1
1125   2000020000000008,22,1125   222,000000008771,1
1125   2000020000000008,23,1125   223,000000008772,1
1125   2000020000000008,24,1125   224,000000008773,1
1125   2000020000000008,25,1125   225,000000008774,1
1125   2000020000000008,26,1125   226,000000008775,1
1125   2000020000000008,27,1125   227,000000008776,1
1125   2000020000000008,28,1125   228,000000008777,1
1125   2000020000000008,29,1125   229,000000008778,1
1125   2000020000000008,30,1125   230,000000008779,1
1125   2000020000000008,31,1125   231,000000008781,1
1125   2000020000000008,32,1125   232,000000008780,1
1125   2000020000000008,34,1125   234,000000008782,1
1125   2000020000000008,35,1125   235,000000008783,1
1125   2000020000000008,36,1125   236,000000008784,1
1125   2000020000000008,37,1125   237,000000008785,1
1125   2000020000000008,38,1125   238,000000008844,1
1125   2000020000000008,39,1125   239,000000008786,1
1125   2000020000000008,40,1125   240,000000008845,1
1125   2000020000000008,41,1125   241,000000008749,1
1125   2000020000000008,42,1125   242,000000008787,1
1125   2000120000000009,43,1125   243,000000008846,1
1125   2000120000000009,45,1125   245,000000008789,1
1125   2000120000000009,46,1125   246,000000008847,1
1125   2000120000000009,49,1125   249,000000008790,1
1125   2000120000000009,50,1125   250,000000008791,1
1125   2000120000000009,52,1125   252,000000008792,1
1125   2000120000000009,53,1125   253,000000008793,1
1125   2000120000000009,54,1125   254,000000008794,1
1125   2000120000000009,55,1125   255,000000008795,1
1125   2000120000000009,56,1125   256,000000008796,1
1125   2000120000000009,57,1125   257,000000008797,1
1125   2000120000000009,58,1125   258,000000008798,1
1125   2000120000000009,59,1125   259,000000008799,1
1125   2000120000000009,60,1125   260,000000002524,1
1125   2000120000000009,64,1125   264,000000002523,1
1125   2000120000000009,65,1125   265,000000002519,1
1125   2000120000000009,67,1125   267,000000008800,1
1125   2000120000000009,68,1125   268,000000008843,1
1125   2000120000000009,69,1125   269,000000008801,1
1125   2000120000000009,70,1125   270,000000008802,1
1125   2000120000000009,71,1125   271,000000008803,1
1125   2000120000000009,72,1125   272,000000008850,1
1125   2000120000000009,73,1125   273,000000008804,1
1125   2000120000000009,74,1125   274,000000008805,1
1125   2000120000000009,75,1125   275,000000008751,1
1125   2000120000000009,76,1125   276,000000008851,1
1125   2000120000000009,77,1125   277,000000008806,1
1125   2000120000000009,78,1125   278,000000008807,1
1125   2000120000000009,79,1125   279,000000008852,1
1125   2000120000000009,80,1125   280,000000008853,1
1125   2000120000000009,81,1125   281,000000008854,1
1125   2000120000000009,82,1125   282,000000008855,1
1125   2000120000000009,83,1125   283,000000008856,1
1125   2000120000000009,84,1125   284,000000008857,1
1125   2000120000000009,85,1125   285,000000008858,1
1125   2000120000000009,86,1125   286,000000008859,1
1125   2000120000000009,87,1125   287,000000008860,1
1125   2000120000000009,88,1125   288,000000008861,1
1125   2000120000000009,89,1125   289,000000008862,1
1125   2000120000000009,90,1125   290,000000008863,1
1125   2000120000000009,91,1125   291,000000008808,1
1125   2000120000000009,92,1125   292,000000008809,1
1125   2000120000000009,93,1125   293,000000008864,1
1125   2000120000000009,94,1125   294,000000008810,1
1125   2000120000000009,95,1125   295,000000008811,1
1125   2000120000000009,96,1125   296,000000008812,1
1125   2000060000000010,97,1125   297,000000008813,1
1125   2000060000000010,98,1125   298,000000008814,1
1125   2000060000000010,99,1125   299,000000008815,1
1125   2000060000000010,100,1125   2100,000000008816,1
1125   2000060000000010,101,1125   2101,000000008865,1
1125   2000060000000010,102,1125   2102,000000008866,1
1125   2000060000000010,103,1125   2103,000000008817,1
1125   2000060000000010,104,1125   2104,000000008867,1
1125   2000060000000010,105,1125   2105,000000008868,1
1125   2000060000000010,106,1125   2106,000000008818,1
1125   2000060000000010,107,1125   2107,000000008819,1
1125   2000060000000010,108,1125   2108,000000008820,1
1125   2000060000000010,109,1125   2109,000000008821,1
1125   2000060000000010,110,1125   2110,000000008822,1
1125   2000060000000010,111,1125   2111,000000008823,1
1125   2000060000000010,112,1125   2112,000000008869,1
1125   2000060000000010,113,1125   2113,000000008870,1
1125   2000060000000010,114,1125   2114,000000008871,1
1125   2000060000000010,115,1125   2115,000000008872,1
1125   2000060000000010,116,1125   2116,000000008824,1
1125   2000060000000010,117,1125   2117,000000008825,1
1125   2000060000000010,119,1125   2119,000000008826,1
1125   2000060000000010,120,1125   2120,000000008827,1
1125   2000060000000010,121,1125   2121,000000008873,1
1125   2000060000000010,124,1125   2124,000000008874,1
1125   2000060000000010,126,1125   2126,000000004651,1
1125   2000060000000010,127,1125   2127,000000008830,1
1125   2000060000000010,128,1125   2128,000000008875,1
1125   2000060000000010,130,1125   2130,000000008832,1
1125   2000060000000010,131,1125   2131,000000008876,1
1125   2000060000000010,132,1125   2132,000000008877,1
1125   2000060000000010,133,1125   2133,000000008878,1
1125   2000060000000010,134,1125   2134,000000008879,1
1125   2000060000000010,135,1125   2135,000000008833,1
1125   2000060000000010,138,1125   2138,000000008754,1
1125   2000060000000010,139,1125   2139,000000008835,1
1125   2000060000000010,140,1125   2140,000000002529,1
1125   2000060000000010,142,1125   2142,000000004663,1
1125   2000060000000010,146,1125   2146,000000008836,1
1125   2000060000000010,147,1125   2147,000000008756,1
1125   2000060000000010,152,1125   2152,000000008837,1
1125   2000060000000010,153,1125   2153,000000008838,1
1125   2000060000000010,156,1125   2156,000000008840,1
1125   2000060000000010,157,1125   2157,000000008841,1
1125   2000060000000010,158,1125   2158,000000008759,1
1125   2000060000000010,165,1125   2165,000000008842,1
1127   2000120000000027,19,1127   219,000000008882,1
1127   2000120000000027,25,1127   225,000000007026,1
1127   2000120000000027,27,1127   227,000000000512,1
1127   2000120000000027,28,1127   228,000000000511,1
1127   2000120000000027,33,1127   233,000000008909,1
1127   2000120000000027,34,1127   234,000000008885,1
1127   2000120000000027,43,1127   243,000000008886,1
1127   2000120000000027,45,1127   245,000000008911,1
1127   2000120000000027,50,1127   250,000000006987,1
1127   2000120000000027,51,1127   251,000000008912,1
1127   2000120000000027,61,1127   261,000000008889,1
1127   2000120000000027,65,1127   265,000000008890,1
1127   2000120000000027,68,1127   268,000000008905,1
1127   2000120000000027,69,1127   269,000000007033,1
1127   2000120000000027,70,1127   270,000000008913,1
1127   2000120000000027,71,1127   271,000000008914,1
1127   2000120000000027,74,1127   274,000000008892,1
1127   2000120000000027,81,1127   281,000000007034,1
1127   2000120000000027,89,1127   289,000000008918,1
1127   2000120000000027,90,1127   290,000000008919,1
1127   2000120000000027,92,1127   292,000000008920,1
1127   2000120000000027,94,1127   294,000000008894,1
1127   2000120000000027,97,1127   297,000000008921,1
1127   2000120000000027,101,1127   2101,000000008922,1
1127   2000120000000027,106,1127   2106,000000008923,1
1127   2000120000000027,108,1127   2108,000000008924,1
1127   2000120000000027,117,1127   2117,000000008895,1
1127   2000120000000027,122,1127   2122,000000008925,1
1127   2000120000000027,130,1127   2130,000000008926,1
1127   2000120000000027,132,1127   2132,000000008897,1
1127   2000120000000027,133,1127   2133,000000008927,1
1127   2000120000000027,134,1127   2134,000000008928,1
1127   2000120000000027,135,1127   2135,000000008929,1
1127   2000120000000027,82A,1127   282A,000000008916,1
11335  1000250000000013,4,11335  14,000000014245,1
11335  1000250000000013,30,11335  130,000000014246,1
11335  1000250000000013,35,11335  135,000000014247,1
11340  1000270000000032,8,11340  18,000000014280,1
11340  1000270000000032,9,11340  19,000000014281,1
11340  1000270000000032,10,11340  110,000000014282,1
11340  1000270000000032,11,11340  111,000000014283,1
11340  1000270000000032,14,11340  114,000000014284,1
11340  1000270000000032,15,11340  115,000000014285,1
11340  1000270000000032,21,11340  121,000000014286,1
11340  1000270000000032,22,11340  122,000000014287,1
11340  1000270000000032,39,11340  139,000000014288,1
11340  1000270000000032,43,11340  143,000000014289,1
11340  1000270000000032,44,11340  144,000000014290,1
11340  1000270000000032,45,11340  145,000000014291,1
11340  1000270000000032,48,11340  148,000000014292,1
11340  1000270000000032,49,11340  149,000000014293,1
11340  1000270000000032,50,11340  150,000000014294,1
11340  1000270000000032,52,11340  152,000000014295,1
11340  1000270000000032,56,11340  156,000000014296,1
11340  1000270000000032,59,11340  159,000000014297,1
11340  1000270000000032,62,11340  162,000000014298,1
11340  1000270000000032,63,11340  163,000000014299,1
11340  1000270000000032,65,11340  165,000000014300,1
11340  1000270000000032,69,11340  169,000000014301,1
11340  1000270000000032,76,11340  176,000000014302,1
11340  1000270000000032,80,11340  180,000000014303,1
11340  1000270000000032,81,11340  181,000000014304,1
11340  1000290000000033,83,11340  183,000000014305,1
11340  1000290000000033,86,11340  186,000000014306,1
11340  1000290000000033,96,11340  196,000000014307,1
11340  1000290000000033,97,11340  197,000000014308,1
11340  1000290000000033,102,11340  1102,000000014309,1
11340  1000290000000033,109,11340  1109,000000014310,1
11340  1000290000000033,116,11340  1116,000000014311,1
11340  1000290000000033,117,11340  1117,000000014312,1
11340  1000290000000033,120,11340  1120,000000014313,1
11340  1000290000000033,121,11340  1121,000000014314,1
11340  1000290000000033,137,11340  1137,000000014315,1
11340  1000290000000033,140,11340  1140,000000014316,1
11340  1000290000000033,143,11340  1143,000000014317,1
11340  1000290000000033,160,11340  1160,000000014318,1
11340  1000290000000033,162,11340  1162,000000014319,1
11340  1000290000000033,170,11340  1170,000000014320,1
11340  1000290000000033,173,11340  1173,000000014321,1
11340  1000290000000033,186,11340  1186,000000014322,1
11340  1000290000000033,190,11340  1190,000000014323,1
11340  1000290000000033,193,11340  1193,000000014324,1
11340  1000290000000033,194,11340  1194,000000014325,1
11340  1000290000000033,195,11340  1195,000000014326,1
11340  1000290000000033,198,11340  1198,000000014327,1
11340  1000290000000033,200,11340  1200,000000014328,1
11340  1000290000000033,201,11340  1201,000000014329,1
1211   1000020000000011,12,1211   112,000000014425,1
1211   1000020000000011,17,1211   117,000000014426,1
1218   1000020000000016,2,1218   12,000000014440,1
1218   1000020000000016,3,1218   13,000000014441,1
1218   1000020000000016,14,1218   114,000000014442,1
1218   1000020000000016,28B,1218   128B,000000014443,1
1218   1000020000000016,29,1218   129,000000014444,1
1218   1000020000000016,36,1218   136,000000014446,1
1218   1000020000000016,38,1218   138,000000014447,1
1218   1000020000000016,39A,1218   139A,000000014445,1
1218   1000020000000016,40,1218   140,000000014448,1
1218   1000020000000016,43,1218   143,000000014449,1
1218   1000020000000016,46,1218   146,000000014450,1
1218   1000020000000016,54,1218   154,000000014451,1
11396  1000270000000187,34,11396  134,000000014689,1
11396  1000270000000187,69,11396  169,000000014690,1
11396  1000270000000187,430,11396  1430,000000014691,1
11396  1000270000000187,673,11396  1673,000000014692,1
1201   1000040000000008,5,1201   15,000000014700,1
1201   1000040000000008,10,1201   110,000000014701,1
1201   1000040000000008,21,1201   121,000000014702,1
1201   1000040000000008,25,1201   125,000000014703,1
13 34  1000390000000041,20,13 34  120,000000027022,1
13 34  1000390000000041,40,13 34  140,000000027023,1
13 34  1000390000000041,41,13 34  141,000000027024,1
13 34  1000390000000041,50,13 34  150,000000027025,1
13 34  1000390000000041,86,13 34  186,000000027026,1
13 34  1000390000000041,87,13 34  187,000000027027,1
13 34  1000390000000041,109,13 34  1109,000000027028,1
13 34  1000390000000041,118,13 34  1118,000000027029,1
13 34  1000390000000041,136,13 34  1136,000000027030,1
13 34  1000390000000041,163,13 34  1163,000000027031,1
13 37  1000030000000079,64,13 37  164,000000027227,1
13 37  1000030000000079,106,13 37  1106,000000027228,1
13 37  1000030000000079,120,13 37  1120,000000027229,1
13 37  1000030000000079,130,13 37  1130,000000027230,1
13 37  1000030000000079,146,13 37  1146,000000027231,1
13 37  1000030000000079,165,13 37  1165,000000027232,1
13 37  1000030000000079,224,13 37  1224,000000027233,1
13 37  1000030000000079,288,13 37  1288,000000027234,1
13 37  1000030000000079,328,13 37  1328,000000027235,1
